88888,419,1159,99999
88888,423,1166,99999
88888,431,1172,99999
88888,441,1176,99999
88888,449,1180,99999
88888,459,1182,99999
88888,466,1182,99999
88888,468,1178,99999
88888,468,1174,99999
88888,468,1166,99999
88888,468,1161,99999
88888,468,1157,99999
88888,466,1149,99999
88888,466,1145,99999
88888,464,1141,99999
88888,464,1133,99999
88888,464,1127,99999
88888,455,1127,99999
88888,453,1129,99999
88888,449,1129,99999
88888,447,1131,99999
88888,443,1133,99999
88888,441,1137,99999
88888,435,1141,99999
88888,427,1149,99999
